date,usdkrw(target),us_ex,us_im,reserve,us_reserve,us_export,us_import,base,market,consumer,exp_rate,im_rate,us_current,us_growth,us_gdp,us_stock,us_interest
2020-10-03,1173.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.55,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-04,1173.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.55,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-05,1169.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.47,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-06,1163.4,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.46,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-07,1160.0,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.48,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-08,1162.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.53,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-09,1162.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.53,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-10,1162.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.53,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-11,1162.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.53,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-12,1156.2,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.54,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-13,1148.3,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.54,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-14,1149.5,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.5,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-15,1145.7,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.47,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-16,1144.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.47,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-17,1144.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.47,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-18,1144.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.47,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-19,1145.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.48,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-20,1142.2,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.49,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-21,1139.7,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.52,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-22,1133.7,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.53,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-23,1134.1,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.55,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-24,1134.1,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.55,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-25,1134.1,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.55,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-26,1134.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.56,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-27,1129.1,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.56,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-28,1127.6,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.49,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-29,1129.3,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.48,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-30,1133.4,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.52,100.18,97.88,96.2,,,21354105.0,121.5,
2020-10-31,1133.4,6562209.0,4363458.0,4794759.0,139706.25,132348.0,226403.0,0.5,0.52,100.18,97.88,96.2,,,21354105.0,121.5,
2020-11-01,1133.4,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.52,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-02,1130.4,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-03,1134.7,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.47,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-04,1134.6,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.46,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-05,1136.5,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.46,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-06,1130.9,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.51,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-07,1130.9,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.51,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-08,1130.9,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.51,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-09,1124.4,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.5,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-10,1115.6,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-11,1115.9,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-12,1112.4,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-13,1113.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-14,1113.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-15,1113.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-16,1115.1,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-17,1108.0,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-18,1106.8,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.48,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-19,1105.9,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-20,1112.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-21,1112.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-22,1112.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.49,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-23,1114.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.51,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-24,1112.6,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.52,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-25,1111.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.51,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-26,1107.2,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.53,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-27,1105.8,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.52,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-28,1105.8,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.52,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-29,1105.8,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.52,100.09,97.42,96.19,,,21354105.0,128.2,
2020-11-30,1104.4,6664272.0,4188104.0,4794759.0,141668.84,126614.0,219509.0,0.5,0.6,100.09,97.42,96.19,,,21354105.0,128.2,
2020-12-01,1104.9,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.51,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-02,1107.1,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-03,1103.3,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-04,1098.1,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-05,1098.1,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-06,1098.1,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-07,1086.6,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.46,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-08,1082.7,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.45,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-09,1084.4,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-10,1083.6,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.49,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-11,1086.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.5,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-12,1086.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.5,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-13,1086.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.5,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-14,1089.3,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.5,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-15,1090.8,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.49,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-16,1093.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.49,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-17,1092.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-18,1092.8,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-19,1092.8,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-20,1092.8,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.48,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-21,1097.9,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.51,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-22,1101.2,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.52,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-23,1106.6,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.56,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-24,1108.9,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.55,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-25,1108.9,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.55,100.33,105.52,105.7,,,21354105.0,134.6,
2020-12-26,1108.9,7157647.0,4910784.0,4794759.0,145752.46,132194.0,222297.0,0.5,0.55,100.33,105.52,105.7,,,21354105.0,134.6,
